date,franchise_level,benchmark_spy_level,interval_snapshot,interval_rebalance_date,interval_end_date,approved_weight_pct,priced_approved_weight_pct,unresolved_weight_pct,approved_holdings_count,priced_approved_holdings_count,unresolved_holdings_count
2010-09-10,122.60526686664645,80.60173248075768,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-13,125.15892373643622,81.49833533195665,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-14,124.8762922493597,81.44766735756457,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-15,125.25000500823288,81.7585714121519,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-16,124.36420205739164,81.73692498074809,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-17,124.57678794618649,81.76757479512516,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-20,127.14968718588364,83.01779987969948,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-21,126.55114118680137,82.85056683000464,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-22,125.31492586951575,82.44349898280929,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-23,124.26174839255054,81.77475834536978,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-24,127.73191737866324,83.46116860079766,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-27,127.45282683783066,83.06138008451687,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-28,128.69672286884676,83.35217019841924,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-29,128.57936957647516,83.20677514146806,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-09-30,128.1678495482021,82.959661013053,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-01,128.6565798147281,83.30849421293193,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-04,127.95215745187588,82.68342956097973,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-05,130.91381289902088,84.34800182366395,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-06,130.73165101597203,84.3407224927494,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-07,130.51239494765377,84.23890764061561,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-08,132.1887517352311,84.71139368537199,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-11,132.47292707539688,84.79137054476215,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-12,132.98687032455575,85.05304333500632,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-13,133.9654890437611,85.71450464153126,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-14,134.04420530617764,85.38013432281151,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-15,134.2873631745002,85.5546467034209,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-18,134.64791411287624,85.97617743177544,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-19,132.21300024159868,84.84950941140863,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-20,133.38242930084255,85.67820376762843,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-21,133.39641857912036,85.86717902939701,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-22,135.1818018642064,86.02713274817731,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-25,135.51246685709557,86.28152620750691,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-26,135.61897753178837,86.29608486933603,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-27,132.75877906680267,86.04887496025103,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-28,132.3499879711552,86.06343362208013,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-10-29,132.36691262163077,86.12885181964117,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-01,131.92884286036877,86.15796914329938,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-02,134.5496955864789,86.84117266189809,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-03,134.77392647515822,87.19010164244693,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-04,137.29067994220696,88.86923256696026,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-05,137.93208200525604,89.20360288568003,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-08,137.91834853185276,89.03636983598518,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-09,135.88269601569039,88.39674652220388,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-10,136.93831673909003,88.7529548336673,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-11,137.20435648902617,88.41858451494753,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-12,135.1808384515851,87.37179757330095,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-15,135.32905624188305,87.24824050909342,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-16,132.64797476715788,85.88901702214066,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-17,133.57207946079484,85.93259722695805,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-18,135.19202662691484,87.19738097336148,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-19,135.98248741326287,87.437215770862,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-22,136.3569082679118,87.3645182423864,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-23,134.73029458688322,86.09973449598296,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-24,137.6955595313984,87.37179757330095,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-26,137.29811415765656,86.3542237359825,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-29,137.62582070308028,86.61589652622666,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-11-30,136.7168077075081,86.12885181964117,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-01,139.3934968688158,87.96065713202024,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-02,141.66194224451235,89.08732515238704,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-03,142.46012364929013,89.32715994988757,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-06,142.982594255065,89.2326244286683,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-07,143.97678302280357,89.28357974507017,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-08,143.33618785740634,89.61067073287538,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-09,143.69243210045784,89.95950393275432,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-10,144.91074458308762,90.48294529391258,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-13,143.3901312789727,90.54108416055907,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-14,143.17130473708596,90.62106101994921,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-15,142.58831648381943,90.20671384183929,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-16,144.5767208421341,90.73005942232763,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-17,145.3698822997943,90.827085240965,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-20,145.50461820349807,91.046231413761,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-21,146.80354666394356,91.62350151141898,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-22,146.42489927529758,91.90854478512566,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-23,146.2660002601114,91.77694214464415,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-27,146.02749727323004,91.81353036055675,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-28,144.86608560412753,91.94503722036835,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-29,145.17690952298227,92.01083854060909,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-30,145.00675086899662,91.86467723829848,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2010-12-31,144.10921727801897,91.88661101171206,2010-06-30,2010-06-30,2010-12-31,86.92000000000002,85.28000000000002,13.120000000000001,53,52,8
2011-01-03,146.13296280436575,92.8364679153912,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-04,144.23977902845658,92.78532103764947,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-05,145.9420638477031,93.26767249140848,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-06,145.78885556390628,93.08492297318526,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-07,145.9109099507986,92.90226923563193,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-10,145.84727169329025,92.78532103764947,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-11,146.26545696074908,93.11413607751338,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-12,146.9419504764247,93.95451567546445,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-13,146.9558560027465,93.80107504223928,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-14,147.75920244710187,94.4806388953807,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-18,147.04454904547677,94.64135885952042,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-19,144.50503334999124,93.71333994858495,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-20,144.3915700258774,93.58911241968791,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-21,144.05980321008258,93.80107504223928,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-24,144.12677200111656,94.33447759307008,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-25,144.79091534155296,94.3856244708118,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-26,145.5721566334631,94.75093194591841,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-27,146.207070150207,94.98482834188337,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-28,142.31563098147655,93.32609870006475,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-01-31,142.90281934787959,94.02759632661976,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-01,145.76885380841526,95.53278955454327,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-02,145.52643652120082,95.35013581698996,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-03,146.5727621962,95.5620026588714,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-04,146.84503504236133,95.83239149007905,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-07,147.54153519364624,96.43159536115058,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-08,148.51543136575341,96.8699834874125,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-09,148.64813538187485,96.65083731461652,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-10,148.69844928129785,96.6873297498592,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-11,150.01078198873375,97.26459984751719,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-14,150.40706084309005,97.49840046281221,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-15,150.0903678054759,97.19151919636188,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-16,152.01222206418112,97.80528172926253,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-17,152.88233847902333,98.09760433388377,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-18,153.12168406021422,98.30219184485064,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-22,149.31113849247657,96.32930160566715,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-23,146.8425243804317,95.73737706551016,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-24,147.06755110455077,95.67167152593933,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-25,149.4921051186858,96.69460908077376,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-02-28,149.28035029083804,97.29381295184533,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-01,146.54428972366358,95.67167152593933,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-02,146.8648962026573,95.87625903690622,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-03,149.25917812620924,97.52761356714034,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-04,148.80568890445957,96.79690283625722,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-07,147.0564042149277,96.03697900104594,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-08,149.59559158793365,96.87735859899699,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-09,150.0949051084009,96.73847662760093,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-10,148.30205298478992,94.94824012597074,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-11,148.41783317675095,95.60587020569858,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-14,146.95208288865933,95.02860010804059,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-15,145.76545203062182,93.93986123296541,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-16,143.81883271287526,92.20077160907695,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-17,144.6036071728592,93.42111312463365,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-18,146.03218776114343,93.76113450287916,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-21,148.28459512824836,95.2142230463617,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-22,147.1471630612623,94.88397129644885,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-23,147.88901593015808,95.15550949569563,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-24,149.4731167245172,96.06552164068457,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-25,150.59710960195156,96.35908939401486,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-28,149.56702415332833,96.12423519135062,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-29,150.79071240296602,96.76998846800734,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-30,152.4358014939452,97.4378670794175,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-03-31,152.89715675454798,97.30578553558635,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-01,152.58820870634892,97.71678039024877,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-04,152.79468884063647,97.7974277143284,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-05,153.72124106101225,97.78277327182938,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-06,154.20988319938525,98.0909954676587,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-07,152.858236705408,97.84148682249544,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-08,150.68376317818667,97.50395574166805,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-11,149.6668737104827,97.21038798833776,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-12,149.30208634597466,96.48379582626153,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-13,149.87005898657648,96.47651649534698,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-14,150.4937412642159,96.54988448851208,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-15,151.79096222309684,96.90216579250843,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-18,150.61785787903938,95.8160129955213,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-19,150.65961020236563,96.36636872492942,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-20,153.59148756371337,97.6800006129963,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-21,153.83753011812803,98.17911368399275,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-25,153.67416606559152,98.07634102515968,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-26,153.70379134358726,98.92026450789808,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-27,153.71546521357487,99.56611356522474,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-28,154.15253812955729,99.88899020355308,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-04-29,154.48817008104106,100.12384440621732,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-02,153.532025611619,99.96973330830265,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-03,152.8815234930882,99.61017267339174,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-04,152.75530478548947,98.94966917356606,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-05,153.7359137633903,98.05431147107616,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-06,154.61567071145976,98.4873358798221,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-09,154.5873400559536,98.86892606881649,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-10,157.80228339515588,99.71294533222485,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-11,156.66950935723006,98.66347653182027,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-12,158.03941217666633,99.1330891564788,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-13,156.61279957083224,98.36990877848997,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-16,154.10008628187413,97.74608927524685,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-17,154.15072150438505,97.7314348327478,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-18,156.081341007823,98.6047629811542,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-19,156.90144430462627,98.83961718381843,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-20,156.78502998972334,98.05431147107616,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-23,155.92188049034982,96.91682023500746,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-24,155.80717255877764,96.83607713025789,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-25,155.9103899833032,97.15895376858624,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-26,158.44711719079802,97.6066326198312,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-27,159.14594479942556,97.98094347791107,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-05-31,159.83051517811302,99.00100761264765,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-06-01,156.18424199362826,96.77736357959182,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-06-02,154.92406144643658,96.67459092075875,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-06-03,152.99981238462533,95.71324033668822,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-06-06,150.98838332420814,94.70045553286619,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
2011-06-07,150.97898928792623,94.64174198220013,2010-12-31,2010-12-31,2011-06-30,87.87999999999994,87.87999999999994,11.829999999999998,52,52,7
